i,j,duration_days,season
1,24,2,Winter
1,45,2,Winter
2,24,2,Winter
2,45,2,Winter
2,46,2,Winter
3,2,2,Winter
3,23,2,Winter
3,33,2,Winter
3,34,2,Winter
3,35,2,Winter
3,35,2,Winter
3,36,2,Winter
3,36,2,Winter
3,37,3,Winter
3,44,2,Winter
3,45,2,Winter
3,46,2,Winter
4,2,2,Winter
4,2,2,Winter
4,2,2,Winter
4,2,2,Winter
4,3,2,Winter
4,4,2,Winter
4,5,2,Winter
4,6,2,Winter
4,6,2,Winter
4,6,2,Winter
4,6,2,Winter
4,7,2,Winter
4,13,2,Winter
4,16,2,Winter
4,17,2,Winter
4,17,2,Winter
4,23,2,Winter
4,24,2,Winter
4,32,2,Winter
4,33,3,Winter
4,34,3,Winter
4,35,2,Winter
4,36,2,Winter
4,43,2,Winter
4,43,2,Winter
4,44,2,Winter
4,44,2,Winter
4,45,2,Winter
4,46,2,Winter
4,46,2,Winter
5,2,2,Winter
5,2,2,Winter
5,2,2,Winter
5,3,2,Winter
5,4,2,Winter
5,4,2,Winter
5,5,2,Winter
5,5,2,Winter
5,6,2,Winter
5,6,2,Winter
5,7,2,Winter
5,7,2,Winter
5,8,2,Winter
5,9,2,Winter
5,10,2,Winter
5,11,2,Winter
5,12,2,Winter
5,13,3,Winter
5,15,2,Winter
5,17,2,Winter
5,18,2,Winter
5,19,2,Winter
5,22,2,Winter
5,23,2,Winter
5,23,2,Winter
5,24,3,Winter
5,25,2,Winter
5,28,2,Winter
5,28,2,Winter
5,29,2,Winter
5,30,2,Winter
5,30,2,Winter
5,31,2,Winter
5,35,2,Winter
6,2,2,Winter
6,2,2,Winter
6,2,2,Winter
6,3,3,Winter
6,6,2,Winter
6,7,2,Winter
6,9,2,Winter
6,10,2,Winter
6,11,3,Winter
6,11,3,Winter
6,12,2,Winter
6,12,2,Winter
6,13,2,Winter
6,13,2,Winter
6,14,2,Winter
6,15,2,Winter
6,20,3,Winter
6,21,2,Winter
6,22,2,Winter
6,23,2,Winter
6,23,2,Winter
6,24,3,Winter
6,25,5,Winter
6,26,2,Winter
6,26,2,Winter
6,28,2,Winter
6,29,2,Winter
6,30,2,Winter
6,31,2,Winter
6,32,3,Winter
6,33,2,Winter
7,2,2,Winter
7,2,3,Winter
7,2,2,Winter
7,2,2,Winter
7,3,2,Winter
7,3,3,Winter
7,3,2,Winter
7,3,2,Winter
7,3,2,Winter
7,4,3,Winter
7,4,2,Winter
7,4,2,Winter
7,5,2,Winter
7,5,2,Winter
7,6,2,Winter
7,7,2,Winter
7,10,2,Winter
7,11,3,Winter
7,11,3,Winter
7,12,2,Winter
7,12,2,Winter
7,13,2,Winter
7,13,2,Winter
7,14,2,Winter
7,14,2,Winter
7,14,2,Winter
7,15,2,Winter
7,15,2,Winter
7,21,2,Winter
7,22,2,Winter
7,23,2,Winter
7,24,3,Winter
7,26,2,Winter
7,29,2,Winter
7,30,2,Winter
7,31,3,Winter
7,32,3,Winter
7,33,2,Winter
7,41,2,Winter
8,2,3,Winter
8,2,2,Winter
8,2,4,Winter
8,3,2,Winter
8,3,3,Winter
8,3,2,Winter
8,3,2,Winter
8,3,2,Winter
8,4,2,Winter
8,4,2,Winter
8,4,2,Winter
8,5,2,Winter
8,5,2,Winter
8,6,2,Winter
8,7,2,Winter
8,11,2,Winter
8,12,3,Winter
8,12,2,Winter
8,13,3,Winter
8,13,3,Winter
8,14,2,Winter
8,14,4,Winter
8,15,2,Winter
8,15,2,Winter
8,15,2,Winter
8,16,2,Winter
8,16,4,Winter
8,17,4,Winter
8,17,3,Winter
8,20,2,Winter
8,21,2,Winter
8,21,3,Winter
8,22,2,Winter
8,22,3,Winter
8,23,2,Winter
8,26,3,Winter
8,26,3,Winter
8,27,2,Winter
8,27,2,Winter
8,28,2,Winter
8,29,2,Winter
8,30,2,Winter
8,31,2,Winter
8,32,2,Winter
8,44,2,Winter
8,45,2,Winter
9,2,2,Winter
9,2,3,Winter
9,2,2,Winter
9,2,2,Winter
9,2,4,Winter
9,2,2,Winter
9,3,3,Winter
9,3,2,Winter
9,3,4,Winter
9,3,2,Winter
9,4,2,Winter
9,4,2,Winter
9,4,2,Winter
9,4,2,Winter
9,5,2,Winter
9,5,2,Winter
9,12,2,Winter
9,13,3,Winter
9,14,3,Winter
9,15,2,Winter
9,15,2,Winter
9,15,2,Winter
9,15,2,Winter
9,16,2,Winter
9,16,3,Winter
9,16,2,Winter
9,17,2,Winter
9,17,3,Winter
9,17,2,Winter
9,17,3,Winter
9,17,4,Winter
9,17,2,Winter
9,18,3,Winter
9,18,2,Winter
9,18,5,Winter
9,18,2,Winter
9,19,2,Winter
9,19,5,Winter
9,19,2,Winter
9,20,2,Winter
9,20,5,Winter
9,20,2,Winter
9,21,2,Winter
9,21,2,Winter
9,21,5,Winter
9,22,2,Winter
9,22,5,Winter
9,22,2,Winter
9,23,2,Winter
9,23,5,Winter
9,24,2,Winter
9,24,2,Winter
9,25,2,Winter
9,26,2,Winter
9,27,2,Winter
9,28,2,Winter
9,28,3,Winter
9,29,2,Winter
9,29,5,Winter
9,30,2,Winter
9,30,3,Winter
9,31,2,Winter
9,31,2,Winter
9,39,2,Winter
9,39,2,Winter
9,40,2,Winter
9,41,2,Winter
9,41,2,Winter
9,46,2,Winter
10,2,2,Winter
10,2,3,Winter
10,2,2,Winter
10,2,3,Winter
10,2,3,Winter
10,3,3,Winter
10,3,2,Winter
10,3,3,Winter
10,3,3,Winter
10,4,2,Winter
10,4,2,Winter
10,4,2,Winter
10,5,2,Winter
10,5,2,Winter
10,14,3,Winter
10,14,2,Winter
10,15,3,Winter
10,15,2,Winter
10,15,2,Winter
10,16,3,Winter
10,16,2,Winter
10,16,2,Winter
10,16,2,Winter
10,17,3,Winter
10,17,3,Winter
10,17,2,Winter
10,17,2,Winter
10,17,2,Winter
10,18,2,Winter
10,18,4,Winter
10,18,2,Winter
10,18,6,Winter
10,18,2,Winter
10,19,4,Winter
10,19,2,Winter
10,19,5,Winter
10,19,3,Winter
10,20,3,Winter
10,20,2,Winter
10,20,3,Winter
10,20,6,Winter
10,21,2,Winter
10,21,5,Winter
10,22,2,Winter
10,22,5,Winter
10,23,2,Winter
10,23,2,Winter
10,23,4,Winter
10,23,2,Winter
10,24,3,Winter
10,24,2,Winter
10,24,2,Winter
10,25,2,Winter
10,26,3,Winter
10,26,2,Winter
10,27,3,Winter
10,27,2,Winter
10,28,2,Winter
10,28,2,Winter
10,29,2,Winter
10,30,2,Winter
10,39,2,Winter
10,40,3,Winter
10,41,3,Winter
10,45,2,Winter
10,46,2,Winter
11,2,2,Winter
11,2,3,Winter
11,2,2,Winter
11,2,3,Winter
11,2,2,Winter
11,3,3,Winter
11,3,3,Winter
11,3,2,Winter
11,4,2,Winter
11,4,3,Winter
11,4,2,Winter
11,5,3,Winter
11,5,2,Winter
11,6,2,Winter
11,7,2,Winter
11,8,2,Winter
11,9,3,Winter
11,9,2,Winter
11,10,2,Winter
11,10,2,Winter
11,11,2,Winter
11,17,2,Winter
11,17,2,Winter
11,18,2,Winter
11,18,5,Winter
11,18,2,Winter
11,19,4,Winter
11,19,2,Winter
11,19,5,Winter
11,19,2,Winter
11,20,4,Winter
11,20,4,Winter
11,20,6,Winter
11,20,2,Winter
11,21,2,Winter
11,21,2,Winter
11,21,5,Winter
11,22,2,Winter
11,22,4,Winter
11,23,2,Winter
11,23,2,Winter
11,23,3,Winter
11,24,2,Winter
11,24,2,Winter
11,25,2,Winter
11,25,2,Winter
11,26,2,Winter
11,26,3,Winter
11,27,3,Winter
11,28,2,Winter
11,29,2,Winter
11,39,3,Winter
11,40,2,Winter
11,41,2,Winter
11,41,2,Winter
11,42,2,Winter
11,42,2,Winter
11,43,3,Winter
11,45,2,Winter
12,2,2,Winter
12,2,3,Winter
12,2,2,Winter
12,2,3,Winter
12,2,2,Winter
12,3,2,Winter
12,3,3,Winter
12,3,3,Winter
12,3,2,Winter
12,4,3,Winter
12,4,2,Winter
12,5,2,Winter
12,5,2,Winter
12,6,2,Winter
12,7,4,Winter
12,8,4,Winter
12,8,2,Winter
12,9,3,Winter
12,9,2,Winter
12,9,2,Winter
12,10,2,Winter
12,10,3,Winter
12,10,2,Winter
12,11,2,Winter
12,11,2,Winter
12,17,2,Winter
12,18,2,Winter
12,18,2,Winter
12,18,2,Winter
12,19,2,Winter
12,19,2,Winter
12,19,2,Winter
12,20,4,Winter
12,20,2,Winter
12,20,3,Winter
12,21,4,Winter
12,21,4,Winter
12,21,2,Winter
12,22,5,Winter
12,22,2,Winter
12,22,2,Winter
12,22,2,Winter
12,23,6,Winter
12,23,3,Winter
12,23,2,Winter
12,24,5,Winter
12,26,3,Winter
12,26,2,Winter
12,27,4,Winter
12,28,4,Winter
12,29,4,Winter
12,29,2,Winter
12,30,4,Winter
12,30,2,Winter
12,38,3,Winter
12,39,2,Winter
12,39,3,Winter
12,40,2,Winter
12,40,2,Winter
12,41,2,Winter
12,41,2,Winter
12,42,2,Winter
12,42,2,Winter
12,43,2,Winter
12,43,3,Winter
12,44,2,Winter
12,44,2,Winter
12,45,2,Winter
12,45,2,Winter
12,45,2,Winter
12,46,2,Winter
13,2,2,Winter
13,2,2,Winter
13,2,2,Winter
13,3,2,Winter
13,3,2,Winter
13,3,3,Winter
13,3,2,Winter
13,4,2,Winter
13,4,2,Winter
13,4,4,Winter
13,4,2,Winter
13,5,2,Winter
13,5,2,Winter
13,5,4,Winter
13,6,2,Winter
13,6,2,Winter
13,6,3,Winter
13,6,2,Winter
13,7,2,Winter
13,7,2,Winter
13,7,3,Winter
13,8,2,Winter
13,8,2,Winter
13,8,3,Winter
13,9,2,Winter
13,9,2,Winter
13,9,3,Winter
13,9,2,Winter
13,9,2,Winter
13,10,2,Winter
13,10,2,Winter
13,10,2,Winter
13,10,3,Winter
13,10,2,Winter
13,10,2,Winter
13,11,2,Winter
13,11,2,Winter
13,11,2,Winter
13,11,3,Winter
13,11,2,Winter
13,11,2,Winter
13,12,2,Winter
13,12,2,Winter
13,12,2,Winter
13,13,2,Winter
13,14,2,Winter
13,14,2,Winter
13,15,2,Winter
13,15,2,Winter
13,15,2,Winter
13,15,2,Winter
13,15,2,Winter
13,16,2,Winter
13,16,2,Winter
13,16,2,Winter
13,17,2,Winter
13,17,2,Winter
13,17,2,Winter
13,18,2,Winter
13,18,2,Winter
13,19,2,Winter
13,19,2,Winter
13,20,2,Winter
13,20,2,Winter
13,21,2,Winter
13,21,2,Winter
13,22,3,Winter
13,22,2,Winter
13,22,2,Winter
13,23,3,Winter
13,23,2,Winter
13,23,2,Winter
13,23,2,Winter
13,24,3,Winter
13,24,2,Winter
13,24,2,Winter
13,24,2,Winter
13,25,3,Winter
13,25,2,Winter
13,25,2,Winter
13,26,2,Winter
13,26,4,Winter
13,26,2,Winter
13,26,2,Winter
13,26,2,Winter
13,27,4,Winter
13,27,2,Winter
13,27,2,Winter
13,27,2,Winter
13,28,4,Winter
13,28,2,Winter
13,29,4,Winter
13,29,2,Winter
13,30,4,Winter
13,30,2,Winter
13,31,5,Winter
13,32,2,Winter
13,34,2,Winter
13,37,2,Winter
13,38,3,Winter
13,39,3,Winter
13,40,2,Winter
13,40,3,Winter
13,40,2,Winter
13,41,2,Winter
13,41,3,Winter
13,42,2,Winter
13,42,3,Winter
13,43,2,Winter
13,43,2,Winter
13,43,3,Winter
13,45,2,Winter
13,46,2,Winter
14,2,2,Winter
14,2,2,Winter
14,2,3,Winter
14,3,2,Winter
14,3,2,Winter
14,3,2,Winter
14,3,2,Winter
14,3,3,Winter
14,4,2,Winter
14,4,2,Winter
14,4,2,Winter
14,4,2,Winter
14,5,2,Winter
14,5,2,Winter
14,5,2,Winter
14,6,3,Winter
14,6,2,Winter
14,6,2,Winter
14,6,2,Winter
14,7,2,Winter
14,7,3,Winter
14,7,2,Winter
14,7,3,Winter
14,8,2,Winter
14,8,2,Winter
14,8,3,Winter
14,8,2,Winter
14,8,3,Winter
14,9,2,Winter
14,9,3,Winter
14,9,3,Winter
14,9,2,Winter
14,9,3,Winter
14,10,2,Winter
14,10,2,Winter
14,10,2,Winter
14,10,3,Winter
14,10,3,Winter
14,10,2,Winter
14,11,2,Winter
14,11,2,Winter
14,11,2,Winter
14,11,2,Winter
14,11,2,Winter
14,11,2,Winter
14,12,2,Winter
14,12,2,Winter
14,12,2,Winter
14,12,2,Winter
14,13,2,Winter
14,13,2,Winter
14,14,2,Winter
14,14,2,Winter
14,15,2,Winter
14,15,2,Winter
14,15,2,Winter
14,15,2,Winter
14,16,2,Winter
14,16,2,Winter
14,16,3,Winter
14,17,2,Winter
14,17,2,Winter
14,17,2,Winter
14,17,2,Winter
14,18,2,Winter
14,18,3,Winter
14,18,2,Winter
14,19,2,Winter
14,19,2,Winter
14,19,2,Winter
14,19,2,Winter
14,20,2,Winter
14,20,2,Winter
14,20,2,Winter
14,21,2,Winter
14,23,2,Winter
14,23,2,Winter
14,24,2,Winter
14,24,3,Winter
14,25,2,Winter
14,25,2,Winter
14,25,5,Winter
14,26,2,Winter
14,26,2,Winter
14,26,4,Winter
14,27,4,Winter
14,27,4,Winter
14,28,2,Winter
14,28,4,Winter
14,28,2,Winter
14,29,2,Winter
14,29,5,Winter
14,29,3,Winter
14,29,2,Winter
14,30,2,Winter
14,30,5,Winter
14,30,2,Winter
14,31,2,Winter
14,31,5,Winter
14,31,2,Winter
14,31,3,Winter
14,31,3,Winter
14,32,2,Winter
14,32,2,Winter
14,32,2,Winter
14,33,2,Winter
14,34,2,Winter
14,36,2,Winter
14,36,2,Winter
14,37,2,Winter
14,37,3,Winter
14,38,2,Winter
14,39,2,Winter
14,40,2,Winter
14,41,2,Winter
14,41,2,Winter
14,41,2,Winter
14,41,3,Winter
14,41,2,Winter
14,42,2,Winter
14,42,3,Winter
14,42,2,Winter
14,43,3,Winter
14,43,2,Winter
14,43,3,Winter
14,44,2,Winter
14,44,2,Winter
14,44,2,Winter
14,44,2,Winter
14,44,3,Winter
14,45,2,Winter
14,45,2,Winter
14,45,2,Winter
14,46,2,Winter
14,46,3,Winter
14,46,2,Winter
14,46,2,Winter
15,2,2,Winter
15,2,3,Winter
15,3,2,Winter
15,3,2,Winter
15,3,2,Winter
15,3,2,Winter
15,4,2,Winter
15,4,2,Winter
15,5,3,Winter
15,5,2,Winter
15,5,2,Winter
15,6,3,Winter
15,6,2,Winter
15,6,3,Winter
15,6,2,Winter
15,6,2,Winter
15,7,2,Winter
15,7,2,Winter
15,7,2,Winter
15,7,2,Winter
15,8,2,Winter
15,8,2,Winter
15,8,2,Winter
15,8,3,Winter
15,8,3,Winter
15,9,2,Winter
15,9,2,Winter
15,9,2,Winter
15,9,3,Winter
15,9,5,Winter
15,10,2,Winter
15,10,2,Winter
15,10,2,Winter
15,10,3,Winter
15,11,2,Winter
15,11,2,Winter
15,11,2,Winter
15,11,2,Winter
15,11,2,Winter
15,12,2,Winter
15,12,2,Winter
15,12,2,Winter
15,13,2,Winter
15,13,2,Winter
15,14,2,Winter
15,14,2,Winter
15,15,2,Winter
15,15,2,Winter
15,16,2,Winter
15,16,2,Winter
15,17,3,Winter
15,18,3,Winter
15,19,2,Winter
15,19,2,Winter
15,19,2,Winter
15,20,2,Winter
15,20,2,Winter
15,20,2,Winter
15,21,2,Winter
15,22,2,Winter
15,23,2,Winter
15,23,2,Winter
15,23,3,Winter
15,24,2,Winter
15,24,3,Winter
15,25,2,Winter
15,25,3,Winter
15,26,2,Winter
15,26,3,Winter
15,27,2,Winter
15,27,2,Winter
15,27,2,Winter
15,27,2,Winter
15,28,3,Winter
15,28,2,Winter
15,29,4,Winter
15,29,2,Winter
15,29,2,Winter
15,30,2,Winter
15,30,4,Winter
15,30,2,Winter
15,30,2,Winter
15,31,2,Winter
15,31,2,Winter
15,31,3,Winter
15,31,2,Winter
15,32,2,Winter
15,33,2,Winter
15,33,3,Winter
15,34,4,Winter
15,35,4,Winter
15,35,2,Winter
15,36,4,Winter
15,36,2,Winter
15,37,4,Winter
15,37,2,Winter
15,38,3,Winter
15,38,2,Winter
15,38,2,Winter
15,39,2,Winter
15,41,2,Winter
15,41,4,Winter
15,42,3,Winter
15,42,2,Winter
15,42,2,Winter
15,43,3,Winter
15,43,2,Winter
15,43,3,Winter
15,43,2,Winter
15,43,2,Winter
15,44,2,Winter
15,44,2,Winter
15,44,3,Winter
15,44,2,Winter
15,44,3,Winter
15,45,2,Winter
15,45,4,Winter
15,45,2,Winter
15,45,2,Winter
15,45,3,Winter
15,45,3,Winter
15,46,4,Winter
15,46,2,Winter
15,46,2,Winter
15,46,2,Winter
16,2,2,Winter
16,2,2,Winter
16,3,2,Winter
16,3,2,Winter
16,3,2,Winter
16,4,3,Winter
16,4,3,Winter
16,4,2,Winter
16,4,2,Winter
16,5,4,Winter
16,5,2,Winter
16,5,2,Winter
16,5,2,Winter
16,6,2,Winter
16,6,2,Winter
16,6,3,Winter
16,6,2,Winter
16,6,2,Winter
16,7,2,Winter
16,7,2,Winter
16,7,2,Winter
16,7,3,Winter
16,7,2,Winter
16,8,2,Winter
16,8,2,Winter
16,8,2,Winter
16,8,2,Winter
16,8,3,Winter
16,8,3,Winter
16,9,2,Winter
16,9,2,Winter
16,9,3,Winter
16,9,3,Winter
16,10,2,Winter
16,10,2,Winter
16,10,2,Winter
16,10,3,Winter
16,11,2,Winter
16,11,2,Winter
16,11,2,Winter
16,11,3,Winter
16,12,2,Winter
16,12,2,Winter
16,13,2,Winter
16,13,2,Winter
16,15,2,Winter
16,15,2,Winter
16,16,2,Winter
16,16,3,Winter
16,17,2,Winter
16,17,2,Winter
16,17,3,Winter
16,18,2,Winter
16,18,3,Winter
16,19,2,Winter
16,19,2,Winter
16,20,2,Winter
16,20,2,Winter
16,21,2,Winter
16,22,2,Winter
16,22,2,Winter
16,23,2,Winter
16,23,2,Winter
16,23,2,Winter
16,24,2,Winter
16,24,2,Winter
16,25,2,Winter
16,25,3,Winter
16,26,2,Winter
16,26,3,Winter
16,27,3,Winter
16,28,2,Winter
16,29,2,Winter
16,31,2,Winter
16,32,2,Winter
16,32,2,Winter
16,32,2,Winter
16,33,2,Winter
16,33,2,Winter
16,34,4,Winter
16,34,2,Winter
16,34,2,Winter
16,34,4,Winter
16,35,4,Winter
16,35,2,Winter
16,35,2,Winter
16,35,4,Winter
16,36,4,Winter
16,36,3,Winter
16,37,4,Winter
16,37,3,Winter
16,37,2,Winter
16,38,4,Winter
16,38,2,Winter
16,38,2,Winter
16,39,3,Winter
16,39,2,Winter
16,39,4,Winter
16,40,2,Winter
16,40,2,Winter
16,40,2,Winter
16,40,2,Winter
16,41,2,Winter
16,41,4,Winter
16,41,2,Winter
16,41,3,Winter
16,41,2,Winter
16,41,2,Winter
16,41,2,Winter
16,42,3,Winter
16,42,3,Winter
16,42,2,Winter
16,42,2,Winter
16,42,2,Winter
16,42,3,Winter
16,43,3,Winter
16,43,2,Winter
16,43,2,Winter
16,43,2,Winter
16,43,3,Winter
16,44,2,Winter
16,44,2,Winter
16,44,2,Winter
16,44,2,Winter
16,44,6,Winter
16,45,2,Winter
16,45,2,Winter
16,45,2,Winter
16,45,2,Winter
16,45,2,Winter
16,45,2,Winter
16,46,2,Winter
16,46,2,Winter
16,46,2,Winter
16,46,2,Winter
16,46,2,Winter
16,46,3,Winter
17,2,2,Winter
17,2,2,Winter
17,3,2,Winter
17,3,2,Winter
17,4,2,Winter
17,4,2,Winter
17,4,3,Winter
17,4,2,Winter
17,4,3,Winter
17,5,2,Winter
17,5,2,Winter
17,5,2,Winter
17,5,3,Winter
17,6,3,Winter
17,6,2,Winter
17,6,2,Winter
17,7,2,Winter
17,7,2,Winter
17,7,3,Winter
17,7,3,Winter
17,8,2,Winter
17,8,2,Winter
17,8,2,Winter
17,8,2,Winter
17,8,3,Winter
17,8,3,Winter
17,9,2,Winter
17,9,2,Winter
17,9,3,Winter
17,10,2,Winter
17,10,2,Winter
17,10,2,Winter
17,10,3,Winter
17,11,4,Winter
17,11,2,Winter
17,11,2,Winter
17,11,3,Winter
17,12,2,Winter
17,12,2,Winter
17,12,2,Winter
17,13,2,Winter
17,13,2,Winter
17,14,2,Winter
17,14,2,Winter
17,15,2,Winter
17,16,2,Winter
17,16,3,Winter
17,17,2,Winter
17,17,2,Winter
17,17,3,Winter
17,17,3,Winter
17,18,2,Winter
17,18,3,Winter
17,18,3,Winter
17,19,3,Winter
17,19,3,Winter
17,20,3,Winter
17,20,2,Winter
17,21,2,Winter
17,22,2,Winter
17,22,2,Winter
17,22,2,Winter
17,23,3,Winter
17,23,2,Winter
17,23,2,Winter
17,23,2,Winter
17,24,2,Winter
17,24,2,Winter
17,24,2,Winter
17,24,2,Winter
17,25,2,Winter
17,25,2,Winter
17,26,2,Winter
17,26,2,Winter
17,26,2,Winter
17,27,2,Winter
17,28,2,Winter
17,28,2,Winter
17,28,2,Winter
17,29,2,Winter
17,31,2,Winter
17,32,2,Winter
17,32,2,Winter
17,33,4,Winter
17,33,2,Winter
17,33,2,Winter
17,34,4,Winter
17,34,2,Winter
17,34,2,Winter
17,34,2,Winter
17,35,4,Winter
17,35,3,Winter
17,35,3,Winter
17,35,2,Winter
17,35,3,Winter
17,36,4,Winter
17,36,4,Winter
17,36,3,Winter
17,36,2,Winter
17,37,4,Winter
17,37,4,Winter
17,37,2,Winter
17,38,4,Winter
17,38,3,Winter
17,38,2,Winter
17,38,2,Winter
17,39,4,Winter
17,39,4,Winter
17,39,3,Winter
17,39,4,Winter
17,39,2,Winter
17,39,2,Winter
17,40,4,Winter
17,40,4,Winter
17,40,3,Winter
17,40,4,Winter
17,40,2,Winter
17,40,3,Winter
17,41,4,Winter
17,41,4,Winter
17,41,3,Winter
17,41,3,Winter
17,41,2,Winter
17,41,2,Winter
17,41,2,Winter
17,41,4,Winter
17,42,4,Winter
17,42,2,Winter
17,42,2,Winter
17,42,2,Winter
17,42,2,Winter
17,42,4,Winter
17,43,4,Winter
17,43,2,Winter
17,43,3,Winter
17,43,4,Winter
17,44,2,Winter
17,44,2,Winter
17,44,2,Winter
17,44,2,Winter
17,44,5,Winter
17,44,4,Winter
17,45,2,Winter
17,45,2,Winter
17,45,3,Winter
17,45,2,Winter
17,45,2,Winter
17,46,2,Winter
17,46,3,Winter
17,46,2,Winter
17,46,3,Winter
17,46,5,Winter
18,2,3,Winter
18,2,2,Winter
18,3,2,Winter
18,4,2,Winter
18,5,2,Winter
18,5,2,Winter
18,6,3,Winter
18,6,2,Winter
18,6,3,Winter
18,7,2,Winter
18,7,2,Winter
18,7,3,Winter
18,8,2,Winter
18,8,2,Winter
18,8,2,Winter
18,8,3,Winter
18,9,2,Winter
18,9,3,Winter
18,10,3,Winter
18,10,2,Winter
18,11,3,Winter
18,12,4,Winter
18,12,2,Winter
18,13,2,Winter
18,14,2,Winter
18,15,3,Winter
18,16,2,Winter
18,17,2,Winter
18,17,2,Winter
18,17,3,Winter
18,18,2,Winter
18,18,2,Winter
18,18,3,Winter
18,18,3,Winter
18,19,2,Winter
18,19,3,Winter
18,19,3,Winter
18,20,4,Winter
18,20,3,Winter
18,20,3,Winter
18,21,6,Winter
18,21,2,Winter
18,21,2,Winter
18,22,7,Winter
18,22,2,Winter
18,23,4,Winter
18,23,2,Winter
18,24,4,Winter
18,24,2,Winter
18,24,2,Winter
18,24,2,Winter
18,24,2,Winter
18,25,3,Winter
18,25,2,Winter
18,25,2,Winter
18,25,2,Winter
18,25,2,Winter
18,26,3,Winter
18,26,3,Winter
18,26,4,Winter
18,26,2,Winter
18,27,3,Winter
18,27,2,Winter
18,27,2,Winter
18,27,2,Winter
18,27,2,Winter
18,28,3,Winter
18,28,2,Winter
18,28,2,Winter
18,28,2,Winter
18,29,3,Winter
18,29,2,Winter
18,30,3,Winter
18,30,2,Winter
18,31,3,Winter
18,32,3,Winter
18,32,2,Winter
18,32,2,Winter
18,32,2,Winter
18,33,4,Winter
18,33,2,Winter
18,33,2,Winter
18,33,2,Winter
18,34,4,Winter
18,34,2,Winter
18,34,2,Winter
18,34,2,Winter
18,34,2,Winter
18,34,2,Winter
18,35,3,Winter
18,35,2,Winter
18,35,3,Winter
18,35,2,Winter
18,35,2,Winter
18,35,2,Winter
18,36,3,Winter
18,36,3,Winter
18,36,3,Winter
18,36,3,Winter
18,36,2,Winter
18,36,3,Winter
18,37,3,Winter
18,37,3,Winter
18,37,3,Winter
18,37,3,Winter
18,37,2,Winter
18,37,2,Winter
18,38,4,Winter
18,38,3,Winter
18,38,3,Winter
18,38,5,Winter
18,38,2,Winter
18,38,2,Winter
18,39,4,Winter
18,39,2,Winter
18,39,5,Winter
18,39,2,Winter
18,39,2,Winter
18,39,3,Winter
18,40,4,Winter
18,40,5,Winter
18,40,2,Winter
18,40,3,Winter
18,40,2,Winter
18,40,3,Winter
18,41,3,Winter
18,41,5,Winter
18,41,2,Winter
18,41,2,Winter
18,41,5,Winter
18,41,2,Winter
18,41,3,Winter
18,42,4,Winter
18,42,5,Winter
18,42,2,Winter
18,42,3,Winter
18,42,4,Winter
18,42,2,Winter
18,42,4,Winter
18,43,2,Winter
18,43,2,Winter
18,43,2,Winter
18,43,3,Winter
18,43,3,Winter
18,43,2,Winter
18,43,4,Winter
18,43,2,Winter
18,44,2,Winter
18,44,2,Winter
18,44,2,Winter
18,44,2,Winter
18,44,2,Winter
18,44,2,Winter
18,44,3,Winter
18,44,2,Winter
18,44,2,Winter
18,44,2,Winter
18,45,2,Winter
18,45,2,Winter
18,45,2,Winter
18,45,2,Winter
18,45,2,Winter
18,45,2,Winter
18,45,2,Winter
18,45,3,Winter
18,45,2,Winter
18,45,2,Winter
18,46,2,Winter
18,46,2,Winter
18,46,2,Winter
18,46,2,Winter
18,46,2,Winter
18,46,3,Winter
18,46,5,Winter
19,2,3,Winter
19,2,2,Winter
19,2,3,Winter
19,2,3,Winter
19,3,4,Winter
19,3,3,Winter
19,3,2,Winter
19,3,3,Winter
19,3,3,Winter
19,4,4,Winter
19,4,3,Winter
19,4,2,Winter
19,4,2,Winter
19,5,2,Winter
19,5,3,Winter
19,5,2,Winter
19,6,2,Winter
19,6,3,Winter
19,6,2,Winter
19,6,2,Winter
19,6,2,Winter
19,7,2,Winter
19,7,3,Winter
19,7,2,Winter
19,8,3,Winter
19,8,2,Winter
19,8,2,Winter
19,8,2,Winter
19,9,2,Winter
19,9,2,Winter
19,9,2,Winter
19,9,2,Winter
19,9,2,Winter
19,9,2,Winter
19,9,2,Winter
19,9,2,Winter
19,10,2,Winter
19,10,2,Winter
19,10,2,Winter
19,10,2,Winter
19,10,2,Winter
19,10,2,Winter
19,11,2,Winter
19,11,2,Winter
19,11,2,Winter
19,11,2,Winter
19,11,2,Winter
19,12,2,Winter
19,12,2,Winter
19,12,2,Winter
19,12,2,Winter
19,13,2,Winter
19,13,3,Winter
19,13,2,Winter
19,13,2,Winter
19,13,3,Winter
19,14,3,Winter
19,15,3,Winter
19,16,2,Winter
19,17,2,Winter
19,17,2,Winter
19,17,4,Winter
19,17,2,Winter
19,18,2,Winter
19,18,4,Winter
19,18,3,Winter
19,18,4,Winter
19,18,3,Winter
19,19,2,Winter
19,19,4,Winter
19,19,2,Winter
19,19,4,Winter
19,19,3,Winter
19,20,4,Winter
19,20,3,Winter
19,20,4,Winter
19,21,4,Winter
19,21,3,Winter
19,21,2,Winter
19,22,4,Winter
19,22,4,Winter
19,22,2,Winter
19,22,2,Winter
19,23,4,Winter
19,23,8,Winter
19,24,4,Winter
19,24,3,Winter
19,24,2,Winter
19,25,4,Winter
19,25,3,Winter
19,25,2,Winter
19,25,3,Winter
19,25,2,Winter
19,26,2,Winter
19,26,3,Winter
19,26,2,Winter
19,27,5,Winter
19,27,3,Winter
